Id,Probability
423,9.090909090909092e-05
424,0.0027462242311171547
425,0.0
426,0.0
427,0.001
428,0.0
429,0.08146848571305297
430,0.0
431,0.13014444444444445
432,0.0
433,0.0014833333333333332
434,0.0
435,0.08977013897665422
436,0.0
437,0.0342470630715126
438,0.19042297798118413
439,0.0
440,0.10467705937853024
441,0.0
442,0.0
443,0.08609761904761906
444,0.0
445,0.0146
446,0.3421
447,0.0
448,0.19042297798118413
449,0.08073811050061049
450,0.0
451,0.0064745421245421255
452,0.0
453,0.19576632395932228
454,0.001
455,0.004
456,0.0
457,0.0
458,0.0
459,0.3144427366493157
460,0.0
461,0.0
462,0.15449651313785487
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0031111111111111114
469,0.0
470,0.29282634920634915
471,0.0
472,0.0
473,0.22522222222222224
474,0.0006
475,0.0695084772721983
476,0.029442675930977175
477,0.009740743692097936
478,0.0
479,0.008
480,0.016571677111151276
481,0.05278955723461713
482,0.0019851881664742703
483,0.014595238095238095
484,0.0
485,0.0029404240184455984
486,0.07216666666666666
487,0.05810058421308079
488,0.07806090547876002
489,0.12737192982456141
490,0.0
491,0.0
492,0.10928131169226397
493,0.28451984126984137
494,0.0
495,0.13376666666666667
496,0.01716433028473639
497,0.0
498,0.0
499,0.0655
500,0.01965124669997381
501,0.0017777777777777776
502,0.0
503,0.0
504,0.019098809523809525
505,0.0
506,0.2040331168831169
507,0.07881018761278695
508,0.0
509,0.0
510,0.0
511,0.0
512,0.18125
513,0.0017333333333333333
514,0.001700912975912976
515,4.1666666666666665e-05
516,0.5600690476190476
517,0.0
518,0.1372965782583431
519,0.0
520,0.0
521,0.0016845238095238094
522,0.0
523,0.05950116580186238
524,0.005267063492063492
525,0.00017857142857142854
526,0.4101666666666666
527,0.2543050335027887
528,0.004
529,0.23155000000000006
530,0.0
531,0.0
532,0.006054414886571128
533,0.003625
534,0.009566623499155729
535,0.0
536,0.0
537,0.0
538,0.3120757936507934
539,0.0
540,0.0
541,0.001
542,0.0
543,0.0013214285714285715
544,0.19042297798118413
545,0.0
546,0.0
547,0.030955561019863118
548,0.651
549,0.0027462242311171547
550,0.0022857142857142855
551,0.3330774114774112
552,0.1115
553,0.06714578229530878
554,0.0
555,0.05566666666666666
556,0.021326923076923073
557,0.02335231106376966
558,0.0
559,0.073217175299574
560,0.008869047619047618
561,0.0
562,0.09978505657998722
563,0.01
564,0.0
565,0.0
566,0.0
567,0.0
568,0.021579112036160867
569,0.4855
570,0.04867889931949777
571,0.09333333333333334
572,0.002286111111111111
573,0.0
574,0.03383809523809524
575,0.0
576,0.0
577,0.08265001373782085
578,0.0
579,0.1664224442224444
580,0.01999347225364322
581,0.0
582,0.04507974981283517
583,0.0
584,0.0
585,0.00025
586,0.0
587,0.0
588,0.10178275547122344
589,0.0
590,0.0011818375412355653
591,0.17771071754558596
592,0.0
593,0.001
594,0.0
595,0.45233827656691444
596,0.0
597,0.01690731722519951
598,0.0
599,0.0
600,0.0005754985754985755
601,0.0
602,0.025792857142857145
603,0.0
604,0.0
605,0.08146848571305297
606,0.0
607,0.1730952380952381
608,0.0
609,0.1691761904761905
610,0.0025
611,0.0
612,0.007366561560502827
613,0.0
614,0.00042857142857142855
615,0.0
616,0.0
617,0.027466666666666664
618,0.0
619,0.0
620,0.19446572871572873
621,0.0
622,0.0045
623,0.0
624,0.0
625,0.0
626,0.5310833333333334
627,0.16670116017522854
628,0.0
629,0.0
630,0.0
631,0.0
632,0.03247553718133378
633,0.0
634,0.011122100122100121
635,0.086
636,0.0
637,0.0
638,0.0
639,0.7157416666666667
640,0.0
641,0.02467573579983044
642,0.5717108363858364
643,0.022416666666666665
644,0.45541666666666664
645,0.04824766110665074
646,0.14900386788398104
647,0.0
648,0.062356435429036086
649,0.0
650,0.000998076294414967
651,0.3079647425571088
652,0.0
653,0.24733891961170784
654,0.22063414703806988
655,0.0
656,0.18250509213009192
657,0.0
658,0.0
659,0.32936670551670527
660,0.1931378882163411
661,0.049435359173888686
662,0.12464021592442645
663,0.14527051959478454
664,0.6789666666666666
665,0.33513452380952385
666,0.0
667,0.02335231106376966
668,0.0
669,0.45116904761904764
670,0.0
671,0.0
672,0.06637315158790924
673,0.0
674,0.009740743692097936
675,0.4320505205320994
676,0.36576483516483527
677,0.0
678,0.0
679,0.016257142857142855
680,0.18803115079365082
681,0.008833333333333332
682,0.004750213675213675
683,0.009727258852258851
684,0.006382655021277309
685,0.013638103707886316
686,0.0
687,0.0
688,0.0
689,0.15015344106504014
690,0.022907978076500076
691,0.005958799533799534
692,0.05746666666666666
693,0.033423260875941094
694,0.0035666666666666663
695,0.0
696,0.00017777777777777776
697,0.006054414886571128
698,0.1616178576505422
699,0.3084780344655345
700,0.0
701,0.0
702,0.024405555555555555
703,0.14194806304806298
704,0.24228367819041785
705,0.00686645587410899
706,0.0
707,0.14697970978661934
708,0.0
709,0.0
710,0.004171428571428571
711,0.0
712,0.2867100815850814
713,0.0
714,0.0
715,0.0
716,0.3316666666666666
717,0.0
718,0.030955561019863118
719,0.0
720,0.0
721,0.0
722,0.018831270890514108
723,0.023785141363924015
724,0.0
725,0.022833333333333337
726,0.004
727,0.0
728,0.0
729,0.13617304582805517
730,0.4122396825396826
731,0.0
732,0.0
733,0.0
734,0.0
735,0.03823387374235983
736,0.03663499762316188
737,0.0271076923076923
738,0.02745
739,0.25937606837606836
740,0.0
741,0.0
742,0.03247553718133378
743,0.14931838348819382
744,0.029521248644777058
745,0.0
746,0.1613612540237541
747,0.06450817900510357
748,0.02432268503340484
749,0.0028785485322655713
750,0.1415066849816852
751,0.35603571428571423
752,0.0
753,0.030110425577260257
754,0.0
755,0.052407142857142874
756,0.0
757,0.03663499762316188
758,0.14686557231585323
759,0.0
760,0.0
761,0.0
762,0.1616178576505422
763,0.10272194888444894
764,0.028155936161706266
765,0.001
766,0.056848598811601925
767,0.0
768,0.10681825971870136
769,0.0004444444444444444
770,0.08466763632021117
771,0.0
772,0.03507976190476191
773,0.04175981224657696
774,0.017613610147436537
775,0.013
776,0.0
777,0.31227658730158736
778,0.0005
779,0.0
780,0.3973247811886086
781,0.09518333333333333
782,0.0
783,0.004242802177905581
784,0.07601731601731603
785,0.0
786,0.09500817495047484
787,0.001
788,0.017467017171293314
789,0.09296666666666667
790,0.4207325396825394
791,0.0
792,0.4619869047619048
793,0.038
794,0.007
795,0.7312404761904762
796,0.0
797,0.0986864778736211
798,0.24736262626262626
799,0.39913571428571426
800,0.0
801,0.0
802,0.010870336098124754
803,0.03978436905858589
804,0.0
805,0.2992833333333333
806,0.0
807,0.0
808,0.035673643643023896
809,0.10925860626301827
810,0.0
811,0.002333333333333333
812,0.0
813,0.10650299458883075
814,0.0
815,0.00435
816,0.0026238095238095235
817,0.0
818,0.0
819,0.0
820,0.00045
821,0.0
822,0.2902666666666667
823,0.0
824,0.0
825,0.0
826,0.0
827,5e-05
828,0.0
829,0.002634794372294372
830,0.003490185731936809
831,0.09065000000000001
832,0.0014027014652014651
833,0.20146891054552804
834,0.0
835,0.022357914565472103
836,0.0009223809523809523
837,0.0
838,0.01624312970872877
839,0.01683177280236103
840,0.47379311521811546
841,0.0752757343894623
842,0.05159087301587302
843,0.13715231018981064
844,0.09121818353645007
845,0.5735
846,0.6195333333333333
847,0.0005952380952380952
848,0.02301205414729955
849,0.0431173212834338
850,0.004328459449047685
851,0.012499076689003831
852,0.0
853,0.31822896825396835
854,0.03286104181920922
855,0.0
856,0.436214569083572
857,0.05742348306205245
858,0.0553702816579019
859,0.0029404240184455984
860,0.10281415875408034
861,0.2167977633477631
862,0.0
863,0.0
864,0.00020604066985645934
865,0.0
866,0.0
867,0.0
868,0.1066255610398849
869,0.0
870,0.0
871,0.0
872,0.0175
873,0.0
874,0.0
875,0.0
876,9.090909090909092e-05
877,0.0
878,0.12218200965701
879,0.015791864152619597
880,0.0006666666666666666
881,0.0
882,0.0
883,0.03541666666666667
884,0.0005666666666666666
885,0.0
886,0.0
887,0.19066666666666668
888,0.47945
889,0.00016666666666666666
890,0.08791428571428572
891,0.0
892,0.0
893,0.5779166666666666
894,0.7866666666666667
895,0.0
896,0.016898476620667728
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.018034283771783777
903,0.0
904,0.0
905,0.0
906,0.016415512265512265
907,0.09837023809523807
908,0.22278571428571428
909,0.032
910,0.032688194686537095
911,0.0
912,0.19330126167692013
913,0.0
914,0.0
915,0.045080357142857144
916,0.01624312970872877
917,0.016898476620667728
918,0.0
919,0.027791728781120132
920,0.021519264015967363
921,0.0
922,0.0007396825396825397
923,0.017
924,0.0
925,0.0
926,0.0
927,0.015390245865245861
928,0.09471964887108107
929,0.0
930,0.1993
931,0.2866666666666666
932,0.0023575853914541635
933,0.016898476620667728
934,0.0005
935,0.0
936,0.0029404240184455984
937,0.0
938,0.0
939,0.02355271672771673
940,0.0
941,0.09188854919071697
942,0.007280703889377514
943,0.22855079365079364
944,0.21096150881282433
945,0.0
946,0.0
947,0.1331208499756598
948,0.000125
949,0.0017499999999999998
950,0.0153989863769268
951,0.0019851881664742703
952,0.10224178083772177
953,0.0
954,0.0
955,0.004880952380952381
956,0.057061904761904765
957,0.0
958,0.07824363202117338
959,0.0
960,0.02083755893563125
961,0.06450817900510357
962,0.0
963,0.0
964,0.00014285714285714284
965,0.0064142857142857135
966,0.0
967,0.023297619047619046
968,0.0021476190476190475
969,0.17504271998211748
970,0.362988492063492
971,0.0
972,0.4134166666666667
973,0.0
974,0.0716540603456114
975,0.0
976,0.004222347913524384
977,0.11909560700737194
978,0.0007083333333333333
979,0.0
980,0.721
981,0.0
982,0.00025
983,0.0
984,0.0
985,0.07528302703776121
986,0.14833333333333332
987,0.0
988,0.00198003663003663
989,0.0
990,0.0005
991,0.0
992,0.0
993,0.0
994,0.14034840861962336
995,0.0
996,0.0845
997,0.00373940346899428
998,0.12193605112208088
999,0.0
1000,0.0
1001,0.0029404240184455984
1002,0.0
1003,0.0
1004,0.0
1005,0.0619834061016164
1006,0.0013333333333333333
1007,0.015416666666666665
1008,0.01903389751449943
1009,0.0
1010,0.0
1011,0.004331787656787657
1012,0.0021285714285714285
1013,0.0
1014,0.08146848571305297
1015,0.0
1016,0.15210476190476188
1017,0.0
1018,0.4738420634920635
1019,0.0001
1020,0.0
1021,0.02374871731617718
1022,0.04331666666666666
1023,0.0
1024,0.20416111111111113
1025,0.0
1026,0.0012839971345962862
1027,0.09791550376867754
1028,0.03118194795500175
1029,0.0
1030,0.0
1031,0.0
1032,0.06445
1033,0.05375366342638826
1034,0.013832142857142855
1035,0.0088358998701421
1036,0.14122492727860395
1037,0.0044523809523809525
1038,0.003050051258326884
1039,0.0
1040,0.0
1041,0.013720706178809826
1042,0.31704652014652
1043,0.006152426587890506
1044,0.0
1045,0.01135238095238095
1046,0.0
1047,0.006152426587890506
1048,0.0
1049,0.0
1050,0.0
1051,0.06450817900510357
1052,0.0
1053,0.07865833333333333
1054,0.0
1055,0.00445
1056,0.0
1057,0.0
1058,0.016898476620667728
1059,0.09188854919071697
1060,0.03645043076285586
1061,0.00222527404618617
1062,0.048316588030974106
1063,0.0
1064,0.0
1065,0.0752757343894623
1066,0.018809065934065936
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.03501231935999107
1072,0.004166666666666667
1073,0.630664400305577
1074,0.0
1075,0.0
1076,0.051037581699346406
1077,0.18939819624819607
1078,0.0
1079,0.1757298079062312
1080,0.0745743932078618
1081,0.0
1082,0.22034183941848232
1083,0.0006583333333333334
1084,0.0063150793650793655
1085,0.0
1086,0.016292942021093142
1087,0.04490509647418317
1088,0.009073809523809524
1089,0.42475
1090,0.0
1091,0.0
1092,0.0
1093,0.0033541666666666663
1094,0.03889892415589016
1095,0.0955310241006693
1096,0.0
1097,0.0
1098,0.13794125633138823
1099,0.4906123043623047
1100,0.016109647387384702
1101,0.0
1102,0.0004753028404344194
1103,0.0
1104,0.0027462242311171547
1105,7.692307692307693e-05
1106,0.0
1107,0.01624312970872877
1108,0.20317140919907786
1109,0.04016111111111111
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.06415743682621075
1115,0.0005
1116,0.0
1117,0.0
1118,0.14900386788398104
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.1545491452991453
1125,0.0
1126,0.18283276977823243
1127,0.00251584230097388
1128,0.25065
1129,0.0
1130,0.030241115042438708
1131,9.090909090909092e-05
1132,0.3229135531414653
1133,0.024274223364354943
1134,0.23635252324651224
1135,0.3259668109668107
1136,0.0
1137,0.004803387681028145
1138,0.0
1139,0.00015202702702702702
1140,0.00011764705882352942
1141,0.01624312970872877
1142,0.0
1143,0.017438954097117716
1144,0.33
1145,0.04985128205128206
1146,0.0
1147,0.0016335137085137085
1148,0.001
1149,0.0002
1150,0.06276294760270598
1151,0.0
1152,0.0013532467532467534
1153,0.0
1154,9.090909090909092e-05
1155,0.04526930845959655
1156,0.0
1157,0.44637200577200586
1158,0.6386964285714286
1159,0.05166522089022092
1160,0.0
1161,0.10837715735827867
1162,0.03679630492427337
1163,0.01930476190476191
1164,0.0
1165,0.03
1166,0.0016583333333333333
1167,0.24228367819041785
1168,0.0
1169,0.0
1170,0.05999170785737719
1171,0.77705
1172,0.00030952380952380956
1173,0.00016666666666666666
1174,0.23872175967307535
1175,0.08044642857142859
1176,0.31301904761904764
1177,0.431736529831128
1178,0.2331872598162074
1179,0.004
1180,0.09500817495047484
1181,0.5258333333333333
1182,0.0006333333333333333
1183,0.48314175269175264
1184,0.6277497145306213
1185,0.0
1186,0.0025499999999999997
1187,0.0
1188,0.7741071428571429
1189,0.0
1190,0.0
1191,0.6001607142857143
1192,0.0
1193,0.4677738095238095
1194,0.0
1195,0.000703181029496819
1196,0.0
1197,0.0
1198,0.02467573579983044
1199,0.0
1200,0.0011800301148127234
1201,0.012499076689003831
1202,0.0
1203,0.0
1204,0.0
1205,0.00016666666666666666
1206,0.0
1207,0.55215
1208,0.0
1209,0.0034642857142857145
1210,0.0
1211,0.0020416666666666665
1212,0.25262060986399254
1213,0.0
1214,0.0
1215,0.6383888888888888
1216,0.0002443181818181818
1217,0.018
1218,0.0
1219,0.12329682539682543
1220,0.0
1221,0.05742390489035229
1222,0.0
1223,0.11693959373959377
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0005
1229,0.4441764566256961
1230,0.6108277777777777
1231,0.0001111111111111111
1232,0.04175
1233,0.0
1234,0.6329309523809522
1235,0.7271666666666666
1236,0.0
1237,0.18682104171103064
1238,0.5781666666666666
1239,0.15154907229946477
1240,0.06716698245174788
1241,0.004803387681028145
1242,0.08425
1243,0.010870336098124754
1244,0.0
1245,0.035425767567316496
1246,0.2593333333333333
1247,0.0
1248,0.0
1249,0.3193327385183574
1250,0.0016
1251,0.454486731813938
1252,0.033
1253,0.0
1254,0.0
1255,0.002
1256,0.029142857142857144
1257,0.000125
1258,0.011949999999999999
1259,0.0
1260,0.16995
1261,0.01338452380952381
1262,0.07640714285714285
1263,0.14358116883116892
1264,0.03668420492905787
1265,0.004
1266,0.008315809405592685
1267,0.0001
1268,0.0
1269,0.0
1270,0.0
1271,0.00927612492152466
1272,0.31918888888888886
1273,0.21141666666666667
1274,0.05763477300477301
1275,0.07800866063240729
1276,0.4741833333333334
1277,0.002461858974358974
1278,0.012049999999999998
1279,0.0
1280,0.0
1281,0.05636666666666667
1282,0.0
1283,0.026035714285714284
1284,0.446829761904762
1285,0.0
1286,0.0
1287,0.0
1288,0.00879047619047619
1289,0.0
1290,0.00446948051948052
1291,0.0
1292,0.30244621031703095
1293,0.0
1294,0.46008333333333334
1295,0.0
1296,6.25e-05
1297,0.010045017144075071
1298,0.0
1299,0.0
1300,0.09188854919071697
1301,0.0
1302,0.0
1303,0.12965000000000002
1304,0.0342470630715126
1305,0.0
1306,0.0
1307,0.13884974929965657
1308,0.0
1309,0.00365
1310,0.03784285714285715
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.48194722222222247
1318,0.0
1319,0.0
1320,0.035599428380958004
1321,0.0027462242311171547
1322,0.11189999999999999
1323,0.07806090547876002
1324,0.0
1325,0.07063621509587184
1326,0.0
1327,0.0007727272727272727
1328,0.0
1329,0.053
1330,0.002
1331,0.0031666666666666666
1332,0.03256980769892325
1333,0.0059918803418803415
1334,0.03508969193090184
1335,0.05468469908003667
1336,0.14747619406737073
1337,0.01965124669997381
1338,0.08183333333333334
1339,0.13525
1340,0.003352380952380952
1341,0.003610736485736485
1342,0.0
1343,0.0
1344,0.0
1345,0.001
1346,0.00042272727272727275
1347,0.0
1348,0.1374181063206957
1349,0.16843996210492265
1350,0.0
1351,0.20675840964590952
1352,0.038525
1353,0.0
1354,0.0
1355,0.044
1356,0.1397420942619474
1357,0.0342470630715126
1358,0.0
1359,0.0
1360,0.0
1361,0.1706883089133091
1362,0.0
1363,0.00927612492152466
1364,0.0010816239316239315
1365,0.07405159978203658
1366,0.0
1367,0.0
1368,0.02240484496124031
1369,0.28509330669330674
1370,0.0
1371,0.007035714285714286
1372,0.03501231935999107
1373,0.002
1374,0.643
1375,0.0
1376,0.09363523556766622
1377,0.30358333333333337
1378,0.249846681096681
1379,0.0
1380,0.0029404240184455984
1381,0.10331666666666668
1382,0.0295
1383,0.0009722222222222222
1384,0.0
1385,0.0
1386,0.0
1387,0.030241115042438708
1388,0.14783174603174604
1389,0.006399404761904762
1390,0.05810058421308079
1391,0.06829846381392393
1392,0.0
1393,0.037335302160818415
1394,0.012153685749235279
1395,0.005406944444444446
1396,0.003
1397,0.021916666666666668
1398,9.090909090909092e-05
1399,0.05553214285714287
1400,0.0798
1401,0.025002378422231363
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0014960317460317458
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0015404151404151403
1413,0.0
1414,0.0
1415,0.0
1416,0.037528783213538114
1417,0.011316666666666664
1418,0.0
1419,0.499285384060384
1420,0.03419868253159175
1421,0.012499076689003831
1422,0.17771071754558596
1423,0.0
1424,0.0
1425,0.0
1426,0.000625
1427,0.00075
1428,0.0
1429,0.018586307462838975
1430,0.0
1431,0.19917462259962268
1432,0.0
1433,0.007978203882460849
1434,0.0086318308645197
1435,0.0032
1436,0.5642115079365078
1437,0.0003333333333333333
1438,0.007212236674800078
1439,0.0
1440,0.3672363997113997
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.3230159228770213
1447,0.1236680272342039
1448,0.0
1449,0.005076143280239181
1450,0.0
1451,0.17732216117216115
1452,0.0
1453,0.0
1454,0.053199926301433206
1455,0.09283387352671443
1456,0.2358944444444444
1457,0.0
1458,0.0
1459,0.0
1460,0.0006666666666666666
1461,0.0
1462,0.0
1463,0.0199721800098443
1464,0.0
1465,0.037
1466,0.0
1467,0.03978436905858589
1468,0.007366561560502827
1469,0.229
1470,0.1680736041736044
1471,0.03467619047619048
1472,0.033299999999999996
1473,0.03871129203741154
1474,0.0
1475,0.24715
1476,0.13876135977681414
1477,0.07546817651014194
1478,0.01903389751449943
1479,0.004371212121212121
1480,0.05830549565117663
1481,0.0
1482,0.029
1483,0.005076143280239181
1484,0.0
1485,0.4889956349206352
1486,0.2123743662896981
1487,0.0
1488,0.0
1489,0.04035967353198945
1490,0.0
1491,0.23865375180375173
1492,0.04180966810966811
1493,0.0
1494,0.02511666666666666
1495,0.48879999999999996
1496,0.0
1497,0.0
1498,0.15556085729401187
1499,0.01624312970872877
1500,0.0
1501,0.00015789473684210527
1502,0.016
1503,0.06953413348387433
1504,0.029688095238095232
1505,0.0
1506,0.06131666666666667
1507,0.034692640692640685
1508,0.08802364094069168
1509,0.0014
1510,0.0
1511,0.0
1512,0.013183333333333333
1513,0.0
1514,0.005833333333333333
1515,0.0
1516,0.0
1517,0.423231149895855
1518,0.2358395604395605
1519,0.06891666666666667
1520,0.48655772005771963
1521,0.006
1522,0.044855974957741164
1523,0.0047233440080400235
1524,0.0
1525,7.142857142857142e-05
1526,0.31494523809523783
1527,0.00885338596003389
1528,0.017833333333333336
1529,0.0
1530,0.0
1531,0.00010079854809437388
1532,0.02838973507113042
1533,0.08146848571305297
1534,0.0
1535,0.0
1536,0.03584145310897777
1537,0.7371714285714286
1538,0.0
1539,0.0
1540,0.012645718429098379
1541,0.07020238095238095
1542,0.008432367632367634
1543,0.0010833333333333333
1544,0.13529330946830967
1545,0.005076143280239181
1546,0.0
1547,0.12525323497833224
1548,0.0
1549,7.142857142857142e-05
1550,0.0
1551,0.00013596491228070172
1552,0.005472916366623461
